arquivo,similaridade,gabarito
IMG_3119.JPG,0.171200,nao_esta
IMG_3070.JPG,0.168700,nao_esta
IMG_3089.JPG,0.168400,nao_esta
IMG_3594.JPG,0.168000,nao_esta
IMG_3037.JPG,0.167900,nao_esta
IMG_3012.JPG,0.167300,nao_esta
IMG_3716.JPG,0.167000,nao_esta
IMG_3112.JPG,0.166300,nao_esta
IMG_3043.JPG,0.166200,nao_esta
IMG_3628.JPG,0.165000,nao_esta
IMG_3111.JPG,0.164700,nao_esta
IMG_3125.JPG,0.162000,nao_esta
IMG_3135.JPG,0.161500,nao_esta
IMG_3122.JPG,0.161400,nao_esta
IMG_3054.JPG,0.161200,nao_esta
IMG_3196.JPG,0.160400,nao_esta
IMG_3600.JPG,0.160100,nao_esta
IMG_3563.JPG,0.159600,nao_esta
IMG_3010.JPG,0.158800,nao_esta
IMG_3632.JPG,0.158400,nao_esta
IMG_3067.JPG,0.158200,nao_esta
IMG_3001.JPG,0.157900,nao_esta
IMG_3049.JPG,0.154300,nao_esta
IMG_3011.JPG,0.152500,nao_esta
IMG_3008.JPG,0.150500,nao_esta
IMG_3642.JPG,0.147500,nao_esta
IMG_3117.JPG,0.147300,nao_esta
IMG_3142.JPG,0.146900,nao_esta
IMG_3676.JPG,0.143300,rosto_errado
IMG_3598.JPG,0.143200,nao_esta
IMG_3584.JPG,0.141800,nao_esta
IMG_3236.JPG,0.140400,nao_esta
IMG_2988.JPG,0.139800,nao_esta
IMG_3582.JPG,0.139400,nao_esta
IMG_3158.JPG,0.135100,nao_esta
IMG_2989.JPG,0.134000,nao_esta
IMG_3123.JPG,0.129500,nao_esta
IMG_3069.JPG,0.128300,nao_esta
IMG_3133.JPG,0.128300,nao_esta
IMG_3047.JPG,0.127400,nao_esta
IMG_3051.JPG,0.126900,nao_esta
IMG_3612.JPG,0.126100,nao_esta
IMG_3235.JPG,0.124200,nao_esta
IMG_3077.JPG,0.123600,nao_esta
IMG_3121.JPG,0.121400,nao_esta
IMG_3617.JPG,0.117700,nao_esta
IMG_3100.JPG,0.106100,nao_esta
IMG_3529.JPG,0.099700,nao_esta
handsome-young-african-american-with-khaki-tshirt.jpg,0.093800,nao_esta
IMG_3736.JPG,0.087200,nao_esta
lifestyle-people-emotions-casual-concept-confident-nice-smiling-asian-woman-cross-arms-chest-confident-ready-help-listening-coworkers-taking-part-conversation.jpg,0.085700,nao_esta
IMG_3171.JPG,0.076500,nao_esta
IMG_3755.JPG,0.062200,nao_esta
