arquivo,similaridade,gabarito
IMG_3157.JPG,0.064900,nao_esta
IMG_3054.JPG,0.064500,nao_esta
IMG_3176.JPG,0.064200,nao_esta
IMG_3069.JPG,0.063100,nao_esta
IMG_3185.JPG,0.062700,nao_esta
IMG_3675.JPG,0.062600,nao_esta
IMG_3065.JPG,0.062500,nao_esta
IMG_2995.JPG,0.062100,nao_esta
IMG_3160.JPG,0.062100,nao_esta
IMG_3715.JPG,0.062100,rosto_errado
IMG_3100.JPG,0.061400,nao_esta
IMG_3614.JPG,0.061200,nao_esta
IMG_3096.JPG,0.060700,nao_esta
IMG_3625.JPG,0.060600,nao_esta
IMG_3184.JPG,0.058800,nao_esta
IMG_3049.JPG,0.058400,nao_esta
IMG_3707.JPG,0.058400,nao_esta
IMG_3081.JPG,0.058300,nao_esta
IMG_3695.JPG,0.058000,rosto_errado
IMG_3723.JPG,0.057900,rosto_errado
IMG_3117.JPG,0.057500,nao_esta
IMG_3071.JPG,0.057000,nao_esta
IMG_3597.JPG,0.057000,nao_esta
IMG_3076.JPG,0.056500,nao_esta
IMG_3585.JPG,0.056400,nao_esta
IMG_3598.JPG,0.055700,nao_esta
IMG_3123.JPG,0.055600,nao_esta
IMG_3712.JPG,0.055600,nao_esta
IMG_3051.JPG,0.055400,nao_esta
IMG_3134.JPG,0.055300,nao_esta
IMG_3630.JPG,0.055200,nao_esta
IMG_3068.JPG,0.054900,nao_esta
IMG_3624.JPG,0.054900,nao_esta
IMG_3612.JPG,0.054800,nao_esta
IMG_3137.JPG,0.054600,nao_esta
IMG_3170.JPG,0.054600,nao_esta
IMG_3642.JPG,0.054600,nao_esta
IMG_3709.JPG,0.054500,rosto_errado
IMG_3657.JPG,0.054400,nao_esta
IMG_3097.JPG,0.053900,nao_esta
IMG_3616.JPG,0.053900,nao_esta
IMG_3708.JPG,0.053000,esta
IMG_3112.JPG,0.052700,nao_esta
IMG_3053.JPG,0.052100,nao_esta
IMG_3133.JPG,0.051700,nao_esta
IMG_3177.JPG,0.051600,nao_esta
IMG_3180.JPG,0.051200,nao_esta
IMG_3168.JPG,0.051100,nao_esta
IMG_3673.JPG,0.051100,rosto_errado
IMG_3111.JPG,0.050800,nao_esta
IMG_3142.JPG,0.050300,nao_esta
IMG_3152.JPG,0.050200,nao_esta
IMG_3058.JPG,0.049700,nao_esta
IMG_3632.JPG,0.049700,nao_esta
IMG_3158.JPG,0.049500,nao_esta
IMG_3591.JPG,0.049300,nao_esta
IMG_3135.JPG,0.049100,nao_esta
IMG_3073.JPG,0.048900,nao_esta
IMG_3631.JPG,0.048200,nao_esta
IMG_3156.JPG,0.047900,nao_esta
IMG_3711.JPG,0.047400,rosto_errado
IMG_3639.JPG,0.046700,nao_esta
IMG_3617.JPG,0.046200,nao_esta
IMG_3659.JPG,0.046200,nao_esta
IMG_3059.JPG,0.046100,nao_esta
IMG_3578.JPG,0.045500,nao_esta
IMG_3070.JPG,0.045000,nao_esta
IMG_3171.JPG,0.044700,nao_esta
IMG_3581.JPG,0.044700,nao_esta
IMG_3628.JPG,0.044500,nao_esta
IMG_3634.JPG,0.042000,nao_esta
IMG_3067.JPG,0.041400,nao_esta
IMG_3037.JPG,0.039800,nao_esta
lifestyle-people-emotions-casual-concept-confident-nice-smiling-asian-woman-cross-arms-chest-confident-ready-help-listening-coworkers-taking-part-conversation.jpg,0.038400,nao_esta
IMG_3638.JPG,0.037300,nao_esta
IMG_3600.JPG,0.036600,nao_esta
IMG_3655.JPG,0.030500,nao_esta
IMG_3563.JPG,0.027600,nao_esta
handsome-young-african-american-with-khaki-tshirt.jpg,0.026600,nao_esta
IMG_3196.JPG,0.010000,nao_esta
IMG_3736.JPG,-0.044300,nao_esta
